X,Y,Store_Name,Address,Address_Line__2,City,State,Zip5,County,Longitude,Latitude,ObjectId
-79.902596,40.397427,American Natural 12,103 E 22nd Ave,,Homestead,PA,15120,ALLEGHENY,-79.902596,40.397427,244539
-79.90274,40.386551,Cogos 1780,3402 Main St,,Homestead,PA,15120,ALLEGHENY,-79.90274,40.386551,244540
-79.910217,40.407314,Homestead Food Mart,238 E 8th Ave,,Homestead,PA,15120,ALLEGHENY,-79.910217,40.407314,244541
-79.920181,40.403896,Costco Wholesale 0649,501 Waterfront Dr W,,West Homestead,PA,15120,ALLEGHENY,-79.920181,40.403896,244542
-79.906471,40.403133,Target Store 1253,360 E WATERFORD DR,,Homestead,PA,15120,ALLEGHENY,-79.906471,40.403133,244543
-79.908386,40.408356,DOLLAR GENERAL  9694,325 E 8th Ave,,Homestead,PA,15120,ALLEGHENY,-79.908386,40.408356,244544
-79.912804,40.405575,WALGREENS 09674,133 W 8th Ave,,Homestead,PA,15120,ALLEGHENY,-79.912804,40.405575,244545
-79.910011,40.412422,GIANT EAGLE 6379,420 Waterfront Dr E,,Homestead,PA,15120,ALLEGHENY,-79.910011,40.412422,244546
-79.909271,40.388477,Coen Markets 1218,3439 W Run Rd,,West Homestead,PA,15120,ALLEGHENY,-79.909271,40.388477,244547
-79.901901,40.409134,RITE AID 4682,100 William Marks Way,,Munhall,PA,15120,ALLEGHENY,-79.901901,40.409134,244548
